system,topic,rank,score
NTU_NMLAB_BM25_Hum2,16,4,0
NTU_NMLAB_BM25_Hum2,16,5,0.04096
NTU_NMLAB_BM25_Hum2,16,6,0.032768
NTU_NMLAB_BM25_Hum2,16,7,0
NTU_NMLAB_BM25_Hum2,17,1,0.2
NTU_NMLAB_BM25_Hum2,17,2,0
NTU_NMLAB_BM25_Hum2,17,3,0
NTU_NMLAB_BM25_Hum2,17,4,0.1024
NTU_NMLAB_BM25_Hum2,17,5,0.08192
NTU_NMLAB_BM25_Hum2,17,6,0
NTU_NMLAB_BM25_Hum2,17,7,0.0262144
NTU_NMLAB_BM25_Hum2,18,1,0.1
NTU_NMLAB_BM25_Hum2,18,2,0.08
NTU_NMLAB_BM25_Hum2,18,3,0
NTU_NMLAB_BM25_Hum2,18,4,0.0512
NTU_NMLAB_BM25_Hum2,18,5,0
NTU_NMLAB_BM25_Hum2,18,6,0
NTU_NMLAB_BM25_Hum2,18,7,0.0262144
NTU_NMLAB_BM25_Hum2,19,1,0
NTU_NMLAB_BM25_Hum2,19,2,0
NTU_NMLAB_BM25_Hum2,19,3,0
NTU_NMLAB_BM25_Hum2,19,4,0.0512
NTU_NMLAB_BM25_Hum2,19,5,0
NTU_NMLAB_BM25_Hum2,19,6,0
NTU_NMLAB_BM25_Hum2,19,7,0
NTU_NMLAB_BM25_Hum2,20,1,0.2
NTU_NMLAB_BM25_Hum2,20,2,0.16
NTU_NMLAB_BM25_Hum2,20,3,0.128
NTU_NMLAB_BM25_Hum2,20,4,0.1024
NTU_NMLAB_BM25_Hum2,20,5,0
NTU_NMLAB_BM25_Hum2,20,6,0
NTU_NMLAB_BM25_Hum2,20,7,0.0262144
NTU_NMLAB_BM25_Hum2,21,1,0.2
NTU_NMLAB_BM25_Hum2,21,2,0
NTU_NMLAB_BM25_Hum2,21,3,0.128
NTU_NMLAB_BM25_Hum2,21,4,0.1024
NTU_NMLAB_BM25_Hum2,21,5,0.08192
NTU_NMLAB_BM25_Hum2,21,6,0.032768
NTU_NMLAB_BM25_Hum2,21,7,0.0524288
NTU_NMLAB_BM25_Hum2,22,1,0
NTU_NMLAB_BM25_Hum2,22,2,0
NTU_NMLAB_BM25_Hum2,22,3,0
NTU_NMLAB_BM25_Hum2,22,4,0
NTU_NMLAB_BM25_Hum2,22,5,0
NTU_NMLAB_BM25_Hum2,22,6,0
NTU_NMLAB_BM25_Hum2,22,7,0
NTU_NMLAB_BM25_Hum2,23,1,0.2
NTU_NMLAB_BM25_Hum2,23,2,0
NTU_NMLAB_BM25_Hum2,23,3,0
NTU_NMLAB_BM25_Hum2,23,4,0
NTU_NMLAB_BM25_Hum2,23,5,0.08192
NTU_NMLAB_BM25_Hum2,23,6,0
NTU_NMLAB_BM25_Hum2,23,7,0.0524288
NTU_NMLAB_BM25_Hum2,24,1,0
NTU_NMLAB_BM25_Hum2,24,2,0
NTU_NMLAB_BM25_Hum2,24,3,0
NTU_NMLAB_BM25_Hum2,24,4,0.0512
NTU_NMLAB_BM25_Hum2,24,5,0.08192
NTU_NMLAB_BM25_Hum2,24,6,0
NTU_NMLAB_BM25_Hum2,24,7,0
NTU_NMLAB_BM25_Hum2,25,1,0
NTU_NMLAB_BM25_Hum2,25,2,0.16
NTU_NMLAB_BM25_Hum2,25,3,0.128
NTU_NMLAB_BM25_Hum2,25,4,0.1024
NTU_NMLAB_BM25_Hum2,25,5,0
NTU_NMLAB_BM25_Hum2,25,6,0
NTU_NMLAB_BM25_Hum2,25,7,0.0524288
NTU_NMLAB_BM25_Hum2,26,1,0.2
NTU_NMLAB_BM25_Hum2,26,2,0.16
NTU_NMLAB_BM25_Hum2,26,3,0
NTU_NMLAB_BM25_Hum2,26,4,0.1024
NTU_NMLAB_BM25_Hum2,26,5,0
NTU_NMLAB_BM25_Hum2,26,6,0
NTU_NMLAB_BM25_Hum2,26,7,0.0524288
NTU_NMLAB_BM25_Hum2,27,1,0.1
NTU_NMLAB_BM25_Hum2,27,2,0.08
NTU_NMLAB_BM25_Hum2,27,3,0.064
NTU_NMLAB_BM25_Hum2,27,4,0
NTU_NMLAB_BM25_Hum2,27,5,0
NTU_NMLAB_BM25_Hum2,27,6,0
NTU_NMLAB_BM25_Hum2,27,7,0
NTU_NMLAB_BM25_Hum2,28,1,0.2
NTU_NMLAB_BM25_Hum2,28,2,0.16
NTU_NMLAB_BM25_Hum2,28,3,0.128
NTU_NMLAB_BM25_Hum2,28,4,0
NTU_NMLAB_BM25_Hum2,28,5,0
NTU_NMLAB_BM25_Hum2,28,6,0.065536
NTU_NMLAB_BM25_Hum2,28,7,0.0262144
NTU_NMLAB_BM25_Hum2,29,1,0.2
NTU_NMLAB_BM25_Hum2,29,2,0
NTU_NMLAB_BM25_Hum2,29,3,0.128
NTU_NMLAB_BM25_Hum2,29,4,0.1024
NTU_NMLAB_BM25_Hum2,29,5,0.04096
NTU_NMLAB_BM25_Hum2,29,6,0.065536
NTU_NMLAB_BM25_Hum2,29,7,0
NTU_NMLAB_BM25_Hum2,30,1,0
NTU_NMLAB_BM25_Hum2,30,2,0.16
NTU_NMLAB_BM25_Hum2,30,3,0.064
NTU_NMLAB_BM25_Hum2,30,4,0.1024
NTU_NMLAB_BM25_Hum2,30,5,0.04096
NTU_NMLAB_BM25_Hum2,30,6,0.065536
NTU_NMLAB_BM25_Hum2,30,7,0.0524288
NTU_NMLAB_BM25_Human,1,1,0.1
NTU_NMLAB_BM25_Human,1,2,0
NTU_NMLAB_BM25_Human,1,3,0.128
NTU_NMLAB_BM25_Human,1,4,0.1024
NTU_NMLAB_BM25_Human,1,5,0
NTU_NMLAB_BM25_Human,1,6,0.065536
NTU_NMLAB_BM25_Human,1,7,0
NTU_NMLAB_BM25_Human,2,1,0.2
NTU_NMLAB_BM25_Human,2,2,0.08
NTU_NMLAB_BM25_Human,2,3,0
NTU_NMLAB_BM25_Human,2,4,0
NTU_NMLAB_BM25_Human,2,5,0
NTU_NMLAB_BM25_Human,2,6,0
NTU_NMLAB_BM25_Human,2,7,0
NTU_NMLAB_BM25_Human,3,1,0
NTU_NMLAB_BM25_Human,3,2,0
NTU_NMLAB_BM25_Human,3,3,0
NTU_NMLAB_BM25_Human,3,4,0
NTU_NMLAB_BM25_Human,3,5,0
NTU_NMLAB_BM25_Human,3,6,0
NTU_NMLAB_BM25_Human,3,7,0
NTU_NMLAB_BM25_Human,4,1,0
NTU_NMLAB_BM25_Human,4,2,0
NTU_NMLAB_BM25_Human,4,3,0.128
NTU_NMLAB_BM25_Human,4,4,0
NTU_NMLAB_BM25_Human,4,5,0
NTU_NMLAB_BM25_Human,4,6,0
NTU_NMLAB_BM25_Human,4,7,0
NTU_NMLAB_BM25_Human,5,1,0
NTU_NMLAB_BM25_Human,5,2,0
NTU_NMLAB_BM25_Human,5,3,0.064
NTU_NMLAB_BM25_Human,5,4,0
NTU_NMLAB_BM25_Human,5,5,0
NTU_NMLAB_BM25_Human,5,6,0
NTU_NMLAB_BM25_Human,5,7,0
NTU_NMLAB_BM25_Human,6,1,0
NTU_NMLAB_BM25_Human,6,2,0.08
NTU_NMLAB_BM25_Human,6,3,0.064
NTU_NMLAB_BM25_Human,6,4,0
NTU_NMLAB_BM25_Human,6,5,0.08192
NTU_NMLAB_BM25_Human,6,6,0
NTU_NMLAB_BM25_Human,6,7,0
NTU_NMLAB_BM25_Human,7,1,0.2
NTU_NMLAB_BM25_Human,7,2,0
NTU_NMLAB_BM25_Human,7,3,0
NTU_NMLAB_BM25_Human,7,4,0
NTU_NMLAB_BM25_Human,7,5,0
NTU_NMLAB_BM25_Human,7,6,0
NTU_NMLAB_BM25_Human,7,7,0
NTU_NMLAB_BM25_Human,8,1,0
NTU_NMLAB_BM25_Human,8,2,0.08
NTU_NMLAB_BM25_Human,8,3,0
NTU_NMLAB_BM25_Human,8,4,0
NTU_NMLAB_BM25_Human,8,5,0
NTU_NMLAB_BM25_Human,8,6,0
NTU_NMLAB_BM25_Human,8,7,0
NTU_NMLAB_BM25_Human,9,1,0.2
NTU_NMLAB_BM25_Human,9,2,0.16
NTU_NMLAB_BM25_Human,9,3,0.064
NTU_NMLAB_BM25_Human,9,4,0
NTU_NMLAB_BM25_Human,9,5,0.08192
NTU_NMLAB_BM25_Human,9,6,0
NTU_NMLAB_BM25_Human,9,7,0.0524288
NTU_NMLAB_BM25_Human,10,1,0.2
NTU_NMLAB_BM25_Human,10,2,0.08
NTU_NMLAB_BM25_Human,10,3,0.128
NTU_NMLAB_BM25_Human,10,4,0.1024
NTU_NMLAB_BM25_Human,10,5,0.08192
NTU_NMLAB_BM25_Human,10,6,0.065536
NTU_NMLAB_BM25_Human,10,7,0.0262144
NTU_NMLAB_BM25_Human,11,1,0
NTU_NMLAB_BM25_Human,11,2,0
NTU_NMLAB_BM25_Human,11,3,0.064
NTU_NMLAB_BM25_Human,11,4,0
NTU_NMLAB_BM25_Human,11,5,0
NTU_NMLAB_BM25_Human,11,6,0.065536
NTU_NMLAB_BM25_Human,11,7,0.0262144
NTU_NMLAB_BM25_Human,12,1,0.2
NTU_NMLAB_BM25_Human,12,2,0
NTU_NMLAB_BM25_Human,12,3,0.064
NTU_NMLAB_BM25_Human,12,4,0
NTU_NMLAB_BM25_Human,12,5,0
NTU_NMLAB_BM25_Human,12,6,0
NTU_NMLAB_BM25_Human,12,7,0.0262144
NTU_NMLAB_BM25_Human,13,1,0.1
NTU_NMLAB_BM25_Human,13,2,0.08
NTU_NMLAB_BM25_Human,13,3,0.064
NTU_NMLAB_BM25_Human,13,4,0
NTU_NMLAB_BM25_Human,13,5,0.08192
NTU_NMLAB_BM25_Human,13,6,0
NTU_NMLAB_BM25_Human,13,7,0
NTU_NMLAB_BM25_Human,14,1,0.1
NTU_NMLAB_BM25_Human,14,2,0.16
NTU_NMLAB_BM25_Human,14,3,0.128
NTU_NMLAB_BM25_Human,14,4,0.0512
NTU_NMLAB_BM25_Human,14,5,0
NTU_NMLAB_BM25_Human,14,6,0.032768
NTU_NMLAB_BM25_Human,14,7,0
NTU_NMLAB_BM25_Human,15,1,0.1
NTU_NMLAB_BM25_Human,15,2,0.16
NTU_NMLAB_BM25_Human,15,3,0.064
NTU_NMLAB_BM25_Human,15,4,0
NTU_NMLAB_BM25_Human,15,5,0
NTU_NMLAB_BM25_Human,15,6,0
NTU_NMLAB_BM25_Human,15,7,0
NTU_NMLAB_BM25_Human,16,1,0
NTU_NMLAB_BM25_Human,16,2,0
NTU_NMLAB_BM25_Human,16,3,0
NTU_NMLAB_BM25_Human,16,4,0
NTU_NMLAB_BM25_Human,16,5,0
NTU_NMLAB_BM25_Human,16,6,0
NTU_NMLAB_BM25_Human,16,7,0
NTU_NMLAB_BM25_Human,17,1,0.2
NTU_NMLAB_BM25_Human,17,2,0
NTU_NMLAB_BM25_Human,17,3,0
NTU_NMLAB_BM25_Human,17,4,0.1024
NTU_NMLAB_BM25_Human,17,5,0.08192
NTU_NMLAB_BM25_Human,17,6,0
NTU_NMLAB_BM25_Human,17,7,0.0262144
NTU_NMLAB_BM25_Human,18,1,0.1
NTU_NMLAB_BM25_Human,18,2,0.08
NTU_NMLAB_BM25_Human,18,3,0
NTU_NMLAB_BM25_Human,18,4,0
NTU_NMLAB_BM25_Human,18,5,0
NTU_NMLAB_BM25_Human,18,6,0
NTU_NMLAB_BM25_Human,18,7,0
NTU_NMLAB_BM25_Human,19,1,0
NTU_NMLAB_BM25_Human,19,2,0
NTU_NMLAB_BM25_Human,19,3,0.064
NTU_NMLAB_BM25_Human,19,4,0
NTU_NMLAB_BM25_Human,19,5,0
NTU_NMLAB_BM25_Human,19,6,0
NTU_NMLAB_BM25_Human,19,7,0
NTU_NMLAB_BM25_Human,20,1,0.2
NTU_NMLAB_BM25_Human,20,2,0.16
NTU_NMLAB_BM25_Human,20,3,0.128
NTU_NMLAB_BM25_Human,20,4,0.1024
NTU_NMLAB_BM25_Human,20,5,0
NTU_NMLAB_BM25_Human,20,6,0
NTU_NMLAB_BM25_Human,20,7,0.0262144
NTU_NMLAB_BM25_Human,21,1,0.2
NTU_NMLAB_BM25_Human,21,2,0.16
NTU_NMLAB_BM25_Human,21,3,0.128
NTU_NMLAB_BM25_Human,21,4,0.0512
NTU_NMLAB_BM25_Human,21,5,0
NTU_NMLAB_BM25_Human,21,6,0.065536
NTU_NMLAB_BM25_Human,21,7,0.0524288
NTU_NMLAB_BM25_Human,22,1,0.2
NTU_NMLAB_BM25_Human,22,2,0.16
NTU_NMLAB_BM25_Human,22,3,0
NTU_NMLAB_BM25_Human,22,4,0.1024
NTU_NMLAB_BM25_Human,22,5,0
NTU_NMLAB_BM25_Human,22,6,0
NTU_NMLAB_BM25_Human,22,7,0
NTU_NMLAB_BM25_Human,23,1,0.2
NTU_NMLAB_BM25_Human,23,2,0
NTU_NMLAB_BM25_Human,23,3,0
NTU_NMLAB_BM25_Human,23,4,0
NTU_NMLAB_BM25_Human,23,5,0.08192
NTU_NMLAB_BM25_Human,23,6,0
NTU_NMLAB_BM25_Human,23,7,0
NTU_NMLAB_BM25_Human,24,1,0
NTU_NMLAB_BM25_Human,24,2,0
NTU_NMLAB_BM25_Human,24,3,0.064
NTU_NMLAB_BM25_Human,24,4,0
NTU_NMLAB_BM25_Human,24,5,0.08192
NTU_NMLAB_BM25_Human,24,6,0
NTU_NMLAB_BM25_Human,24,7,0
NTU_NMLAB_BM25_Human,25,1,0
NTU_NMLAB_BM25_Human,25,2,0.16
NTU_NMLAB_BM25_Human,25,3,0.128
NTU_NMLAB_BM25_Human,25,4,0
NTU_NMLAB_BM25_Human,25,5,0.08192
NTU_NMLAB_BM25_Human,25,6,0
NTU_NMLAB_BM25_Human,25,7,0.0524288
NTU_NMLAB_BM25_Human,26,1,0.2
NTU_NMLAB_BM25_Human,26,2,0.16
NTU_NMLAB_BM25_Human,26,3,0.128
NTU_NMLAB_BM25_Human,26,4,0.1024
NTU_NMLAB_BM25_Human,26,5,0
NTU_NMLAB_BM25_Human,26,6,0.065536
NTU_NMLAB_BM25_Human,26,7,0
NTU_NMLAB_BM25_Human,27,1,0.1
NTU_NMLAB_BM25_Human,27,2,0.08
NTU_NMLAB_BM25_Human,27,3,0.064
NTU_NMLAB_BM25_Human,27,4,0
NTU_NMLAB_BM25_Human,27,5,0
NTU_NMLAB_BM25_Human,27,6,0
NTU_NMLAB_BM25_Human,27,7,0
NTU_NMLAB_BM25_Human,28,1,0.2
NTU_NMLAB_BM25_Human,28,2,0.16
NTU_NMLAB_BM25_Human,28,3,0.128
NTU_NMLAB_BM25_Human,28,4,0
NTU_NMLAB_BM25_Human,28,5,0
NTU_NMLAB_BM25_Human,28,6,0.065536
NTU_NMLAB_BM25_Human,28,7,0
NTU_NMLAB_BM25_Human,29,1,0.2
NTU_NMLAB_BM25_Human,29,2,0
NTU_NMLAB_BM25_Human,29,3,0.064
NTU_NMLAB_BM25_Human,29,4,0.1024
NTU_NMLAB_BM25_Human,29,5,0.08192
NTU_NMLAB_BM25_Human,29,6,0.032768
NTU_NMLAB_BM25_Human,29,7,0.0524288
NTU_NMLAB_BM25_Human,30,1,0
NTU_NMLAB_BM25_Human,30,2,0.08
NTU_NMLAB_BM25_Human,30,3,0.128
NTU_NMLAB_BM25_Human,30,4,0.1024
NTU_NMLAB_BM25_Human,30,5,0.08192
NTU_NMLAB_BM25_Human,30,6,0.032768
NTU_NMLAB_BM25_Human,30,7,0.0524288
OHSU_RUN1,1,1,0.2
OHSU_RUN1,1,2,0.16
OHSU_RUN1,1,3,0
OHSU_RUN1,1,4,0
OHSU_RUN1,1,5,0.08192
OHSU_RUN1,1,6,0.065536
OHSU_RUN1,1,7,0
OHSU_RUN1,2,1,0
OHSU_RUN1,2,2,0
OHSU_RUN1,2,3,0
OHSU_RUN1,2,4,0
OHSU_RUN1,2,5,0
OHSU_RUN1,2,6,0
OHSU_RUN1,2,7,0.0262144
OHSU_RUN1,3,1,0
OHSU_RUN1,3,2,0
OHSU_RUN1,3,3,0
OHSU_RUN1,3,4,0
OHSU_RUN1,3,5,0
OHSU_RUN1,3,6,0
OHSU_RUN1,3,7,0
OHSU_RUN1,4,1,0
OHSU_RUN1,4,2,0
OHSU_RUN1,4,3,0
OHSU_RUN1,4,4,0
OHSU_RUN1,4,5,0
OHSU_RUN1,4,6,0
OHSU_RUN1,4,7,0
OHSU_RUN1,5,1,0
OHSU_RUN1,5,2,0
OHSU_RUN1,5,3,0
OHSU_RUN1,5,4,0
OHSU_RUN1,5,5,0
OHSU_RUN1,5,6,0
OHSU_RUN1,5,7,0
OHSU_RUN1,6,1,0.1
OHSU_RUN1,6,2,0.08
OHSU_RUN1,6,3,0.128
OHSU_RUN1,6,4,0
OHSU_RUN1,6,5,0.08192
OHSU_RUN1,6,6,0
OHSU_RUN1,6,7,0
OHSU_RUN1,7,1,0
OHSU_RUN1,7,2,0
OHSU_RUN1,7,3,0
OHSU_RUN1,7,4,0
OHSU_RUN1,7,5,0
OHSU_RUN1,7,6,0
OHSU_RUN1,7,7,0
OHSU_RUN1,8,1,0
OHSU_RUN1,8,2,0
OHSU_RUN1,8,3,0
OHSU_RUN1,8,4,0
OHSU_RUN1,8,5,0
OHSU_RUN1,8,6,0.032768
OHSU_RUN1,8,7,0
OHSU_RUN1,9,1,0.2
OHSU_RUN1,9,2,0.08
OHSU_RUN1,9,3,0.128
OHSU_RUN1,9,4,0
OHSU_RUN1,9,5,0
OHSU_RUN1,9,6,0.065536
OHSU_RUN1,9,7,0
OHSU_RUN1,10,1,0.2
OHSU_RUN1,10,2,0.16
OHSU_RUN1,10,3,0.128
OHSU_RUN1,10,4,0.1024
OHSU_RUN1,10,5,0.08192
OHSU_RUN1,10,6,0.065536
OHSU_RUN1,10,7,0.0524288
OHSU_RUN1,11,1,0
OHSU_RUN1,11,2,0
OHSU_RUN1,11,3,0.064
OHSU_RUN1,11,4,0
OHSU_RUN1,11,5,0
OHSU_RUN1,11,6,0
OHSU_RUN1,11,7,0
OHSU_RUN1,12,1,0.2
OHSU_RUN1,12,2,0
OHSU_RUN1,12,3,0.128
OHSU_RUN1,12,4,0.0512
OHSU_RUN1,12,5,0
OHSU_RUN1,12,6,0.065536
OHSU_RUN1,12,7,0.0262144
OHSU_RUN1,13,1,0
OHSU_RUN1,13,2,0
OHSU_RUN1,13,3,0
OHSU_RUN1,13,4,0
OHSU_RUN1,13,5,0.04096
OHSU_RUN1,13,6,0
OHSU_RUN1,13,7,0.0262144
OHSU_RUN1,14,1,0.1
OHSU_RUN1,14,2,0.08
OHSU_RUN1,14,3,0
OHSU_RUN1,14,4,0
OHSU_RUN1,14,5,0.04096
OHSU_RUN1,14,6,0.032768
OHSU_RUN1,14,7,0.0524288
OHSU_RUN1,15,1,0.1
OHSU_RUN1,15,2,0.16
OHSU_RUN1,15,3,0
OHSU_RUN1,15,4,0
OHSU_RUN1,15,5,0
OHSU_RUN1,15,6,0
OHSU_RUN1,15,7,0
OHSU_RUN1,16,1,0.1
OHSU_RUN1,16,2,0
OHSU_RUN1,16,3,0.064
OHSU_RUN1,16,4,0
OHSU_RUN1,16,5,0.04096
OHSU_RUN1,16,6,0
OHSU_RUN1,16,7,0
OHSU_RUN1,17,1,0.2
OHSU_RUN1,17,2,0.16
OHSU_RUN1,17,3,0.128
OHSU_RUN1,17,4,0.1024
OHSU_RUN1,17,5,0.08192
OHSU_RUN1,17,6,0.032768
OHSU_RUN1,17,7,0.0262144
OHSU_RUN1,18,1,0.2
OHSU_RUN1,18,2,0.16
OHSU_RUN1,18,3,0.128
OHSU_RUN1,18,4,0.1024
OHSU_RUN1,18,5,0.08192
OHSU_RUN1,18,6,0.032768
OHSU_RUN1,18,7,0
OHSU_RUN1,19,1,0.2
OHSU_RUN1,19,2,0.08
OHSU_RUN1,19,3,0
OHSU_RUN1,19,4,0.1024
OHSU_RUN1,19,5,0
OHSU_RUN1,19,6,0.065536
OHSU_RUN1,19,7,0
OHSU_RUN1,20,1,0
OHSU_RUN1,20,2,0
OHSU_RUN1,20,3,0
OHSU_RUN1,20,4,0
OHSU_RUN1,20,5,0.04096
OHSU_RUN1,20,6,0
OHSU_RUN1,20,7,0
OHSU_RUN1,21,1,0.2
OHSU_RUN1,21,2,0
OHSU_RUN1,21,3,0.128
OHSU_RUN1,21,4,0
OHSU_RUN1,21,5,0.08192
OHSU_RUN1,21,6,0.065536
OHSU_RUN1,21,7,0.0524288
OHSU_RUN1,22,1,0.2
OHSU_RUN1,22,2,0
OHSU_RUN1,22,3,0.128
OHSU_RUN1,22,4,0.1024
OHSU_RUN1,22,5,0
OHSU_RUN1,22,6,0.065536
OHSU_RUN1,22,7,0
OHSU_RUN1,23,1,0.2
OHSU_RUN1,23,2,0.16
OHSU_RUN1,23,3,0.128
OHSU_RUN1,23,4,0.1024
OHSU_RUN1,23,5,0.04096
OHSU_RUN1,23,6,0.065536
OHSU_RUN1,23,7,0.0524288
OHSU_RUN1,24,1,0.2
OHSU_RUN1,24,2,0
OHSU_RUN1,24,3,0
OHSU_RUN1,24,4,0.0512
OHSU_RUN1,24,5,0.04096
OHSU_RUN1,24,6,0
OHSU_RUN1,24,7,0.0262144
OHSU_RUN1,25,1,0
OHSU_RUN1,25,2,0
OHSU_RUN1,25,3,0
OHSU_RUN1,25,4,0
OHSU_RUN1,25,5,0
OHSU_RUN1,25,6,0
OHSU_RUN1,25,7,0
OHSU_RUN1,26,1,0.2
OHSU_RUN1,26,2,0
OHSU_RUN1,26,3,0
OHSU_RUN1,26,4,0.1024
OHSU_RUN1,26,5,0.08192
OHSU_RUN1,26,6,0
OHSU_RUN1,26,7,0
OHSU_RUN1,27,1,0.2
OHSU_RUN1,27,2,0
OHSU_RUN1,27,3,0
OHSU_RUN1,27,4,0
OHSU_RUN1,27,5,0.08192
OHSU_RUN1,27,6,0
OHSU_RUN1,27,7,0
OHSU_RUN1,28,1,0.2
OHSU_RUN1,28,2,0.16
OHSU_RUN1,28,3,0.128
OHSU_RUN1,28,4,0.1024
OHSU_RUN1,28,5,0.08192
OHSU_RUN1,28,6,0.065536
OHSU_RUN1,28,7,0.0524288
OHSU_RUN1,29,1,0.2
OHSU_RUN1,29,2,0.16
OHSU_RUN1,29,3,0.064
OHSU_RUN1,29,4,0.0512
OHSU_RUN1,29,5,0.04096
OHSU_RUN1,29,6,0
OHSU_RUN1,29,7,0.0262144
OHSU_RUN1,30,1,0.2
OHSU_RUN1,30,2,0.16
OHSU_RUN1,30,3,0.128
OHSU_RUN1,30,4,0.0512
OHSU_RUN1,30,5,0.04096
OHSU_RUN1,30,6,0.065536
OHSU_RUN1,30,7,0.0524288
OHSU_RUN2,1,1,0.2
OHSU_RUN2,1,2,0.16
OHSU_RUN2,1,3,0.128
OHSU_RUN2,1,4,0.1024
OHSU_RUN2,1,5,0
OHSU_RUN2,1,6,0.065536
OHSU_RUN2,1,7,0.0262144
OHSU_RUN2,2,1,0.2
OHSU_RUN2,2,2,0.16
OHSU_RUN2,2,3,0.128
OHSU_RUN2,2,4,0.1024
OHSU_RUN2,2,5,0.08192
OHSU_RUN2,2,6,0.065536
OHSU_RUN2,2,7,0.0524288
OHSU_RUN2,3,1,0
OHSU_RUN2,3,2,0
OHSU_RUN2,3,3,0
OHSU_RUN2,3,4,0
OHSU_RUN2,3,5,0
OHSU_RUN2,3,6,0
OHSU_RUN2,3,7,0
OHSU_RUN2,4,1,0.1
OHSU_RUN2,4,2,0
OHSU_RUN2,4,3,0
OHSU_RUN2,4,4,0
OHSU_RUN2,4,5,0
OHSU_RUN2,4,6,0
OHSU_RUN2,4,7,0
OHSU_RUN2,5,1,0.2
OHSU_RUN2,5,2,0.08
OHSU_RUN2,5,3,0.064
OHSU_RUN2,5,4,0
OHSU_RUN2,5,5,0
OHSU_RUN2,5,6,0.065536
OHSU_RUN2,5,7,0.0524288
OHSU_RUN2,6,1,0.2
OHSU_RUN2,6,2,0.16
OHSU_RUN2,6,3,0.128
OHSU_RUN2,6,4,0.1024
OHSU_RUN2,6,5,0
OHSU_RUN2,6,6,0.065536
OHSU_RUN2,6,7,0.0524288
OHSU_RUN2,7,1,0
OHSU_RUN2,7,2,0.16
OHSU_RUN2,7,3,0
OHSU_RUN2,7,4,0.1024
OHSU_RUN2,7,5,0.08192
OHSU_RUN2,7,6,0.032768
OHSU_RUN2,7,7,0.0524288
OHSU_RUN2,8,1,0.1
OHSU_RUN2,8,2,0
OHSU_RUN2,8,3,0
OHSU_RUN2,8,4,0
OHSU_RUN2,8,5,0
OHSU_RUN2,8,6,0
OHSU_RUN2,8,7,0.0262144
OHSU_RUN2,9,1,0.2
OHSU_RUN2,9,2,0.08
OHSU_RUN2,9,3,0
OHSU_RUN2,9,4,0
OHSU_RUN2,9,5,0.08192
OHSU_RUN2,9,6,0
OHSU_RUN2,9,7,0
OHSU_RUN2,10,1,0.2
OHSU_RUN2,10,2,0.16
OHSU_RUN2,10,3,0.128
OHSU_RUN2,10,4,0.1024
OHSU_RUN2,10,5,0.08192
OHSU_RUN2,10,6,0.065536
OHSU_RUN2,10,7,0.0524288
OHSU_RUN2,11,1,0
OHSU_RUN2,11,2,0
OHSU_RUN2,11,3,0
OHSU_RUN2,11,4,0.0512
OHSU_RUN2,11,5,0.04096
OHSU_RUN2,11,6,0
OHSU_RUN2,11,7,0.0262144
OHSU_RUN2,12,1,0.2
OHSU_RUN2,12,2,0.16
OHSU_RUN2,12,3,0.064
OHSU_RUN2,12,4,0
OHSU_RUN2,12,5,0
OHSU_RUN2,12,6,0.032768
OHSU_RUN2,12,7,0.0262144
OHSU_RUN2,13,1,0.1
OHSU_RUN2,13,2,0
OHSU_RUN2,13,3,0.064
OHSU_RUN2,13,4,0
OHSU_RUN2,13,5,0.04096
OHSU_RUN2,13,6,0
OHSU_RUN2,13,7,0.0262144
OHSU_RUN2,14,1,0.1
OHSU_RUN2,14,2,0.08
OHSU_RUN2,14,3,0
OHSU_RUN2,14,4,0
OHSU_RUN2,14,5,0.04096
OHSU_RUN2,14,6,0.065536
OHSU_RUN2,14,7,0.0262144
OHSU_RUN2,15,1,0.1
OHSU_RUN2,15,2,0.16
OHSU_RUN2,15,3,0
OHSU_RUN2,15,4,0.0512
OHSU_RUN2,15,5,0
OHSU_RUN2,15,6,0
OHSU_RUN2,15,7,0
OHSU_RUN2,16,1,0
OHSU_RUN2,16,2,0.08
OHSU_RUN2,16,3,0.064
OHSU_RUN2,16,4,0.0512
OHSU_RUN2,16,5,0.04096
OHSU_RUN2,16,6,0.032768
OHSU_RUN2,16,7,0.0262144
OHSU_RUN2,17,1,0.2
OHSU_RUN2,17,2,0.16
OHSU_RUN2,17,3,0.128
OHSU_RUN2,17,4,0.1024
OHSU_RUN2,17,5,0.08192
OHSU_RUN2,17,6,0.065536
OHSU_RUN2,17,7,0.0524288
OHSU_RUN2,18,1,0.2
OHSU_RUN2,18,2,0.16
OHSU_RUN2,18,3,0.128
OHSU_RUN2,18,4,0.1024
OHSU_RUN2,18,5,0.04096
OHSU_RUN2,18,6,0.065536
OHSU_RUN2,18,7,0
OHSU_RUN2,19,1,0.2
OHSU_RUN2,19,2,0
OHSU_RUN2,19,3,0
OHSU_RUN2,19,4,0.0512
OHSU_RUN2,19,5,0
OHSU_RUN2,19,6,0
OHSU_RUN2,19,7,0
OHSU_RUN2,20,1,0.2
OHSU_RUN2,20,2,0.16
OHSU_RUN2,20,3,0.064
OHSU_RUN2,20,4,0.1024
OHSU_RUN2,20,5,0
OHSU_RUN2,20,6,0
OHSU_RUN2,20,7,0
OHSU_RUN2,21,1,0.2
OHSU_RUN2,21,2,0.16
OHSU_RUN2,21,3,0.128
OHSU_RUN2,21,4,0.1024
OHSU_RUN2,21,5,0.08192
OHSU_RUN2,21,6,0.065536
